ID_caja,id_producto,n_caja
12747,834,4
12748,2703,3
12749,1728,2
12750,113,2
12751,118,0
12752,1317,1
12753,2987,0
12754,2500,2
12755,184,1
12756,962,3
12757,3288,2
12758,2661,1
12759,2339,0
12760,3553,0
12761,2687,2
12762,3260,1
12763,2443,0
12764,2561,0
12765,3324,4
12766,3298,0
12767,542,1
12768,2694,0
12769,413,2
12770,3726,0
12771,806,0
12772,248,2
12773,21,0
12774,1205,1
12775,3172,2
12776,1138,2
12777,3496,0
12778,3530,0
12779,883,3
12780,1442,0
12781,2415,3
12782,1686,3
12783,724,0
12784,1110,1
12785,1674,4
12786,1323,2
12787,1145,3
12788,3220,1
12789,891,0
12790,1175,3
12791,3310,0
12792,3504,3
12793,1212,1
12794,1890,4
12795,3204,0
12796,2575,3
12797,3610,1
12798,2228,1
12799,1688,0
12800,3107,2
12801,3572,1
12802,3198,0
12803,870,4
12804,2962,1
12805,1317,3
12806,3007,2
12807,513,1
12808,1617,1
12809,931,1
12810,1652,3
12811,3280,0
12812,2411,2
12813,3666,0
12814,567,0
12815,1587,0
12816,2174,3
12817,720,0
12818,1371,1
12819,3641,0
12820,3545,3
12821,1206,3
12822,3197,1
12823,485,1
12824,3357,2
12825,1787,0
12826,3342,0
12827,2114,1
12828,3043,0
12829,784,2
12830,2880,0
12831,1820,2
12832,2052,1
12833,805,0
12834,2117,0
12835,1172,2
12836,2971,0
12837,3688,3
12838,2534,0
12839,3684,1
12840,2307,3
12841,2767,1
12842,1198,3
12843,3427,2
12844,1219,1
12845,2754,3
12846,963,3
12847,3015,0
12848,3355,1
12849,1615,2
12850,3112,0
12851,842,0
12852,3496,3
12853,3106,1
12854,3156,1
12855,1021,2
12856,455,0
12857,3704,0
12858,2470,0
12859,3179,3
12860,2506,3
12861,3301,2
12862,2460,1
12863,3551,1
12864,2204,3
12865,555,0
12866,3612,0
12867,3441,1
12868,153,4
12869,764,0
12870,69,1
12871,3446,1
12872,952,1
12873,2591,4
12874,1043,1
12875,1637,2
12876,3660,2
12877,1899,4
12878,3090,0
12879,1759,1
12880,525,1
12881,1018,1
12882,991,1
12883,2357,0
12884,1720,1
12885,2065,2
12886,3244,4
12887,971,0
12888,2588,1
12889,3441,0
12890,1467,1
12891,2992,2
12892,3113,0
12893,3226,0
12894,3688,0
12895,2922,2
12896,2026,1
12897,452,1
12898,807,1
12899,2382,0
12900,1817,1
12901,3469,1
12902,3608,0
12903,1283,1
12904,3230,0
12905,3194,0
12906,3520,3
12907,3395,1
12908,1456,4
12909,3046,0
12910,2942,3
12911,3503,0
12912,640,1
12913,3584,2
12914,3319,1
12915,992,0
12916,1708,1
12917,3093,0
12918,1897,1
12919,3679,0
12920,726,0
12921,49,2
12922,3316,2
12923,1560,1
12924,3058,1
12925,246,0
12926,1873,1
12927,948,2
12928,1932,0
12929,3214,2
12930,875,4
12931,1578,0
12932,1353,2
12933,2856,1
12934,2691,1
12935,664,4
12936,593,0
12937,880,0
12938,1516,0
12939,2730,2
12940,2662,3
12941,1356,2
12942,2720,1
12943,2146,2
12944,39,1
12945,3691,2
12946,3560,0
12947,106,0
12948,3457,0
12949,2177,0
12950,2827,3
12951,1326,1
12952,1580,2
12953,1936,2
12954,906,1
12955,2862,0
12956,2002,3
12957,33,3
12958,322,1
12959,1211,2
12960,406,0
12961,1606,3
12962,1539,2
12963,3274,0
12964,3547,0
12965,3149,2
12966,2446,2
12967,3317,0
12968,2445,0
12969,1026,0
12970,2866,0
12971,3569,2
12972,1338,1
12973,3397,3
12974,2070,0
12975,1052,1
12976,677,2
12977,892,0
12978,721,0
12979,3124,0
12980,632,0
12981,1762,3
12982,1409,2
12983,2598,0
12984,1070,0
12985,3585,2
12986,2457,0
12987,3316,0
12988,3430,0
12989,3401,0
12990,70,1
12991,1276,3
12992,2289,1
12993,3258,1
12994,1048,0
12995,1056,1
12996,1556,3
12997,1297,2
12998,3058,1
12999,2258,0
13000,3555,1
13001,1681,3
13002,3576,2
13003,3550,2
13004,3343,1
13005,2534,2
13006,829,3
13007,3121,1
13008,1596,2
13009,3373,0
13010,2256,0
13011,3265,4
13012,2139,0
13013,3123,0
13014,2355,1
13015,887,2
13016,3448,3
13017,55,2
13018,936,1
13019,335,1
13020,1659,1
13021,1721,3
13022,103,0
13023,3682,3
13024,1772,4
13025,24,0
13026,3167,3
13027,1862,0
13028,2044,1
13029,39,2
13030,355,0
13031,3197,2
13032,357,1
13033,1338,0
13034,290,0
13035,1,0
13036,888,2
13037,2509,1
13038,298,1
13039,864,1
13040,1351,0
13041,409,0
13042,1527,3
13043,2641,1
13044,3444,1
13045,753,0
13046,1608,1
13047,3447,3
13048,899,0
13049,581,1
13050,1029,2
13051,382,0
13052,3471,0
13053,2151,1
13054,34,0
13055,3346,0
13056,3699,0
13057,2511,0
13058,3474,1
13059,2615,1
13060,1681,0
13061,1663,0
13062,427,0
13063,3505,1
13064,2888,1
13065,1441,0
13066,1949,1
13067,1890,0
13068,2807,0
13069,3159,0
13070,3378,4
13071,3588,0
13072,1186,0
13073,2492,2
13074,1523,0
13075,3449,3
13076,1744,1
13077,2817,0
13078,2254,0
13079,2608,2
13080,3004,2
13081,96,1
13082,1644,3
13083,296,0
13084,527,0
13085,1726,3
13086,3226,4
13087,1776,0
13088,1684,0
13089,3368,4
13090,3553,0
13091,492,0
13092,20,0
13093,1641,0
13094,2033,2
13095,5,3
13096,618,2
13097,3343,3
13098,2569,0
13099,3566,1
13100,3099,1
13101,1923,1
13102,1216,0
13103,1225,0
13104,2378,3
13105,1055,0
13106,3095,4
13107,1805,2
13108,1456,3
13109,1497,2
13110,1549,1
13111,256,1
13112,3242,0
13113,3470,0
13114,100,1
13115,139,2
13116,3148,3
13117,1706,1
13118,677,1
13119,2675,4
13120,3018,1
13121,3389,3
13122,277,3
13123,1331,0
13124,1103,2
13125,2598,3
13126,3617,3
13127,1058,3
13128,2152,2
13129,3404,1
13130,1504,3
13131,1182,0
13132,3372,3
13133,2630,1
13134,49,1
13135,240,1
13136,19,4
13137,1227,3
13138,2681,2
13139,112,1
13140,1661,2
13141,82,1
13142,2359,3
13143,1990,1
13144,3645,0
13145,3615,2
13146,3309,0
13147,2189,0
13148,3065,0
13149,2752,0
13150,3086,1
13151,475,3
13152,2338,0
13153,3646,0
13154,3546,2
13155,3123,2
13156,2197,1
13157,1361,1
13158,3675,4
13159,1573,1
13160,3166,0
13161,2406,1
13162,279,1
13163,3476,0
13164,3387,4
13165,2595,2
13166,3140,0
13167,2798,0
13168,3621,3
13169,827,1
13170,1447,3
13171,332,4
13172,3596,0
13173,3692,1
13174,167,3
13175,3589,1
13176,2841,0
13177,1608,0
13178,3263,4
13179,3512,0
13180,2977,0
13181,3265,1
13182,1116,2
13183,3460,1
13184,3693,1
13185,3594,4
13186,666,0
13187,925,0
13188,1026,2
13189,3377,2
13190,3216,2
13191,507,1
13192,3703,0
13193,3537,1
13194,3288,1
13195,1150,0
13196,1248,3
13197,1602,1
13198,965,4
13199,3599,3
13200,3272,1
13201,2198,0
13202,2046,4
13203,1247,1
13204,3085,1
13205,3537,2
13206,3316,1
13207,61,4
13208,2286,0
13209,190,2
13210,1295,1
13211,715,4
13212,3498,1
13213,3302,1
13214,2902,0
13215,733,0
13216,3031,3
13217,3238,3
13218,3305,2
13219,2516,1
13220,2979,1
13221,3566,0
13222,1921,3
13223,3386,1
13224,3246,0
13225,193,0
13226,3246,1
13227,964,1
13228,2376,0
13229,287,0
13230,1796,1
13231,3623,3
13232,473,2
13233,3630,0
13234,1415,0
13235,3418,4
13236,3308,0
13237,3098,2
13238,171,3
13239,1342,0
13240,3223,3
13241,67,0
13242,3464,4
13243,1229,0
13244,1184,3
13245,1587,2
13246,2913,4
13247,884,0
13248,114,0
13249,3584,1
13250,3410,2
13251,995,1
13252,3017,0
13253,1332,4
13254,607,0
13255,2185,3
13256,99,1
13257,3474,2
13258,17,2
13259,65,0
13260,2665,0
13261,2203,1
13262,1498,2
13263,1499,0
13264,2949,2
13265,1015,2
13266,3677,1
13267,1709,2
13268,1660,3
13269,1482,3
13270,2780,1
13271,3640,2
13272,1660,0
13273,2558,3
13274,3148,1
13275,1878,0
13276,3714,0
13277,12,4
13278,3306,0
13279,3031,1
13280,1177,4
13281,674,0
13282,1818,0
13283,3436,0
13284,443,1
13285,3391,0
13286,3127,2
13287,3725,1
13288,3048,1
13289,1068,3
13290,3537,2
13291,2683,1
13292,3445,0
13293,3333,2
13294,3440,2
13295,949,1
13296,3119,0
13297,131,3
13298,2275,3
13299,3462,3
13300,3053,0
13301,772,1
13302,3269,1
13303,1609,0
13304,1580,0
13305,1090,3
13306,585,2
13307,3103,4
13308,1361,3
13309,1323,0
13310,943,4
13311,2253,1
13312,1417,1
13313,136,3
13314,800,1
13315,3472,0
13316,1410,1
13317,2122,2
13318,788,0
13319,2089,3
13320,586,2
13321,920,0
13322,408,2
13323,1676,0
13324,3091,0
13325,135,1
13326,375,4
13327,1013,0
13328,3124,1
13329,3279,1
13330,901,1
13331,3199,1
13332,2039,0
13333,3554,1
13334,442,3
13335,3290,3
13336,723,0
13337,3481,0
13338,3283,0
13339,2404,2
13340,3631,0
13341,3099,3
13342,3437,0
13343,3709,1
13344,3261,1
13345,1942,1
13346,2069,4
13347,1716,0
13348,2270,2
13349,1844,2
13350,3588,2
13351,2786,0
13352,3629,1
13353,1916,0
13354,1293,0
13355,3375,3
13356,3473,0
13357,655,1
13358,3423,3
13359,3253,3
13360,3358,1
13361,1970,0
13362,1925,0
13363,1309,1
13364,2556,3
13365,2217,1
13366,1931,1
13367,2526,4
13368,2698,4
13369,938,3
13370,3496,4
13371,2307,2
13372,3377,0
13373,2356,0
13374,3259,0
13375,2874,0
13376,367,2
13377,296,1
13378,2062,0
13379,1153,3
13380,2210,1
13381,2659,2
13382,59,1
13383,56,0
13384,756,4
13385,881,0
13386,2282,1
13387,3008,1
13388,3267,0
13389,1061,1
13390,2181,0
13391,65,0
13392,48,1
13393,2072,0
13394,2559,2
13395,3063,0
13396,2617,0
13397,2536,1
13398,3578,0
13399,3233,0
13400,3319,0
13401,2246,1
13402,3205,0
13403,7,2
13404,3524,0
13405,184,0
13406,3407,2
13407,3182,0
13408,3496,2
13409,3223,2
13410,1396,0
13411,279,0
13412,3508,1
13413,2989,0
13414,2422,0
13415,22,2
13416,2658,1
13417,1111,1
13418,3226,3
13419,1768,0
13420,676,0
13421,1467,0
13422,3575,0
13423,1457,4
13424,574,0
13425,1553,2
13426,125,1
13427,1343,4
13428,2719,3
13429,2354,1
13430,1861,0
13431,2395,0
13432,1458,1
13433,511,0
13434,597,3
13435,1931,2
13436,3465,1
13437,977,1
13438,2683,0
13439,2227,0
13440,2129,2
13441,3336,0
13442,2044,2
13443,1821,4
13444,364,0
13445,759,3
13446,52,0
13447,3615,0
13448,1998,2
13449,3680,1
13450,3238,3
13451,2111,0
13452,2758,3
13453,3701,1
13454,853,0
13455,3005,0
13456,376,1
13457,235,0
13458,1,1
13459,702,0
13460,3175,1
13461,2248,3
13462,1495,2
13463,3677,3
13464,3368,1
13465,3282,3
13466,117,1
13467,3505,0
13468,3085,4
13469,3695,1
13470,365,3
13471,2126,2
13472,300,2
13473,3551,1
13474,1710,1
13475,1398,0
13476,1385,1
13477,2797,2
13478,2596,0
13479,3527,0
13480,1809,1
13481,198,4
13482,3669,0
13483,456,4
13484,872,2
13485,1929,4
13486,1079,3
13487,3423,0
13488,442,4
13489,3687,1
13490,2014,3
13491,3619,1
13492,2994,0
13493,3126,0
13494,2599,0
13495,3507,1
13496,1523,1
13497,2900,2
13498,3031,0
13499,2502,0
13500,1474,2
13501,1708,0
13502,3472,2
13503,1610,0
13504,3282,0
13505,3651,2
13506,3087,3
13507,581,2
13508,3299,1
13509,3327,1
13510,2880,1
13511,245,1
13512,2866,1
13513,2712,1
13514,1713,2
13515,1037,1
13516,3013,1
13517,88,1
13518,3366,2
13519,2546,1
13520,2824,2
13521,2012,4
13522,1810,0
13523,3431,0
13524,3496,1
13525,7,3
13526,1870,0
13527,2407,1
13528,3589,1
13529,2191,2
13530,3230,1
13531,808,1
13532,906,2
13533,534,3
13534,2350,2
13535,3476,1
13536,3287,3
13537,414,0
13538,1565,1
13539,3058,0
13540,3502,2
13541,3347,1
13542,2606,0
13543,1345,3
13544,3059,0
13545,1719,1
13546,3374,2
13547,1632,0
13548,1908,3
13549,1870,2
13550,1328,4
13551,1520,1
13552,322,2
13553,1546,2
13554,3545,4
13555,2715,1
13556,3229,0
13557,1080,2
13558,1209,4
13559,3397,2
13560,3348,3
13561,1893,1
13562,3190,1
13563,2877,1
13564,68,0
13565,1775,1
13566,2629,2
13567,1539,1
13568,2308,3
13569,2958,2
13570,75,2
13571,567,4
13572,3611,0
13573,2711,0
13574,3355,1
13575,3266,0
13576,799,1
13577,2394,2
13578,3052,2
13579,1175,2
13580,1047,0
13581,1674,1
13582,2040,1
13583,3099,2
13584,1074,0
13585,657,2
