id,nombre,precio,numero_cajas,tipo,tamaño,color,descripcion,dimensiones,material,carga,frecuencia,potencia,tension
1531,BERNHARD,596000,5,living,,,,3x5x1,Plastico,43,,,
1519,JANINGE,476000,1,living,,,,5x10x9,Organico,27,,,
3009,NORDVIKEN / NORDVIKEN,2676000,4,living,,,,1x8x9,Madera,29,,,
213,SVÄRTA,240000,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
927,BILLY / OXBERG,1112000,2,living,,,,6x9x3,Plastico,2,,,
3333,PLATSA,324000,4,living,,,,4x5x8,Plastico,14,,,
1555,NORRÅKER / NORRARYD,1308800,4,living,,,,3x5x9,Organico,18,,,
1089,NOTVIKEN,92000,2,living,,,,9x7x3,Madera,1,,,
2230,FRIHETEN,1476000,3,living,,,,7x3x5,Reciclado,46,,,
1307,HERDIS,15200,2,living,,,,4x2x10,Madera,7,,,
1200,RÅDVIKEN,540000,2,living,,,,4x10x3,Madera,23,,,
1,NORDVIKEN,796000,2,living,,,,3x5x2,Madera,38,,,
1189,ODGER,141600,2,living,,,,7x3x2,Plastico,44,,,
307,SVALNÄS,72000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
696,EKET,782400,4,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
2825,TYSSEDAL,260000,3,living,,,,9x8x5,Plastico,23,,,
93,MYDAL,716000,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
1209,BERTIL,15200,5,living,,,,9x4x8,Plastico,24,,,
2134,MAMMUT,47200,5,living,,,,1x7x3,Reciclado,34,,,
2507,NORSBORG,400000,2,living,,,,8x7x6,Plastico,15,,,
597,BESTÅ,60000,4,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2036,SJÄLLAND,2628800,2,living,,,,2x9x1,Plastico,12,,,
3526,PAX,844000,5,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
239,LIDHULT,3232000,5,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
498,ENERYDA,13600,2,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1268,SÖDERHAMN,1140000,1,living,,,,1x4x6,Organico,48,,,
2860,SMÅGÖRA,296000,1,living,,,,8x9x6,Organico,26,,,
3484,PAX,4304000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2312,HOLMSUND,1836000,2,living,,,,5x9x6,Plastico,11,,,
169,STUVA / FÖLJA,1532000,2,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
106,FRIHETEN,1476800,5,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
212,NYHAMN,1216000,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
354,EKET,782400,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
2151,KUDDARNA,31200,5,living,,,,8x1x2,Organico,8,,,
2698,NYBODA,300000,5,living,,,,2x2x7,Reciclado,29,,,
2156,SOLLERÖN,567200,2,living,,,,6x6x7,Plastico,39,,,
1480,HATTEFJÄLL,120000,5,living,,,,4x5x4,Plastico,48,,,
991,HANVIKEN,60000,3,living,,,,6x1x2,Madera,20,,,
407,JONAXEL,20000,1,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
981,BESTÅ,20000,1,living,,,,2x7x7,Madera,18,,,
2834,ODDVALD,60000,1,living,,,,3x8x3,Madera,41,,,
1814,PÅHL,236000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
561,JONAXEL,112000,2,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1361,JANINGE,144000,4,living,,,,3x3x1,Reciclado,15,,,
1147,KARLJAN,100000,1,living,,,,8x7x2,Madera,4,,,
65,RAMSTA,356000,1,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
555,BROR,412000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
615,BESTÅ,20000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
972,BESTÅ,156000,3,living,,,,1x2x9,Organico,18,,,
20,EKEDALEN,796000,4,living,,,,7x2x8,Reciclado,3,,,
200,DELAKTIG,1440000,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
543,BILLY / BOTTNA,196000,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
3022,BEKANT,2931200,2,living,,,,10x9x6,Organico,49,,,
669,ALGOT,185280,4,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
2695,HEMNES,636000,1,living,,,,2x1x9,Reciclado,5,,,
840,EKET,524800,3,living,,,,1x4x4,Plastico,27,,,
134,VITVAL,160000,4,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
3566,PAX,3748000,4,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
508,BILLY / MORLIDEN,556000,4,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2814,GLASHOLM / ALEX,828000,1,living,,,,8x10x3,Madera,43,,,
2143,HAVSTEN,172000,2,living,,,,4x6x8,Organico,25,,,
943,HAVSTA,2116000,5,living,,,,3x8x9,Madera,28,,,
305,BILLY,92000,2,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3259,BEKVÄM,236000,2,living,,,,8x8x3,Organico,2,,,
2240,NORSBORG,3664000,1,living,,,,7x2x5,Madera,36,,,
41,NORRÅKER / NORRÅKER,1108000,2,living,,,,5x4x2,Madera,46,,,
1365,INGOLF,316000,1,living,,,,5x6x3,Madera,3,,,
2594,GRÖNLID,4800000,4,living,,,,5x7x2,Plastico,46,,,
3268,BESTÅ,656000,2,living,,,,9x8x2,Madera,29,,,
1965,ÄPPLARÖ,2224800,1,living,,,,6x1x5,Madera,44,,,
210,VALLENTUNA,3456000,4,dormitorio,Grande,Verde,Sin descripcion,,,,,,
1706,IDÅSEN,476000,4,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
2724,BRUSALI,236000,5,living,,,,6x4x6,Organico,31,,,
2506,GRÖNLID,280000,5,living,,,,1x2x9,Madera,17,,,
1632,HEMNES,716000,5,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
667,IVAR,450400,2,dormitorio,Grande,Azul,Sin descripcion,,,,,,
1024,BESTÅ / EKET,1375200,4,living,,,,10x8x3,Reciclado,12,,,
373,JONAXEL,44000,3,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
861,BILLY / OXBERG,744000,1,living,,,,2x6x3,Madera,16,,,
2790,SYVDE,476000,1,living,,,,2x9x5,Plastico,50,,,
856,PLATSA,1014400,5,living,,,,3x9x8,Plastico,34,,,
1423,POÄNG,968000,4,living,,,,4x2x1,Plastico,28,,,
358,BILLY / BOTTNA,112000,3,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
18,JANINGE,476000,2,living,,,,5x5x9,Reciclado,22,,,
914,BESTÅ,100000,4,living,,,,1x4x9,Reciclado,7,,,
3228,VÄSTANBY/VÄSTANÅ / BERNHARD,3436000,2,living,,,,5x9x6,Reciclado,16,,,
4,NORBERG,180000,1,living,,,,5x1x7,Organico,38,,,
127,SOLGUL,316000,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
795,JONAXEL,504000,1,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
987,ENERYDA,13600,3,living,,,,6x6x4,Reciclado,5,,,
2732,LIERSKOGEN,180000,2,living,,,,3x4x8,Reciclado,3,,,
1585,EKEDALEN / EKEDALEN,1740800,3,living,,,,2x9x3,Reciclado,40,,,
267,HYLLIS,31200,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1285,FANBYN,120000,1,living,,,,4x6x1,Plastico,48,,,
405,EKET,188800,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1405,LANGUR,28000,4,living,,,,2x1x4,Plastico,46,,,
515,GALANT,460000,2,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
1320,CILLA,17600,3,living,,,,4x6x8,Madera,28,,,
125,MALM,1276000,4,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
3142,EKEDALEN / EKEDALEN,1876000,1,living,,,,4x9x10,Plastico,21,,,
1130,MILLBERGET,280000,3,living,,,,6x2x2,Madera,5,,,
3231,EKEDALEN / BERNHARD,3020000,3,living,,,,1x10x7,Organico,40,,,
3337,PLATSA,1388400,4,living,,,,8x2x8,Reciclado,28,,,
794,IVAR,728000,1,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
2670,LACK,23200,3,living,,,,10x4x4,Plastico,6,,,
630,KALLAX,1080000,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
438,BROR,464000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
661,SELSVIKEN,120000,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
3518,PAX,1128000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
906,FIXA,4480,4,living,,,,9x2x10,Organico,9,,,
1297,SVENBERTIL,156000,5,living,,,,7x1x4,Organico,21,,,
334,EKET,200000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
2084,SJÄLLAND,304000,3,living,,,,4x6x10,Reciclado,17,,,
773,KALLAX,80000,4,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
361,VITTSJÖ,496000,4,dormitorio,Grande,Azul,Sin descripcion,,,,,,
928,BESTÅ,180000,2,living,,,,6x10x2,Organico,13,,,
312,BESTÅ,736000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
2056,SOLLERÖN,3024800,4,living,,,,5x8x8,Madera,41,,,
3159,TINGBY / LEIFARNE,1732000,2,living,,,,1x9x2,Organico,29,,,
3727,Lámpara LED para escritorio,6990,4,iluminacion,,Blanco frío,Bajo consumo,,,,50,7,120
84,MINNEN,316000,3,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
1042,HEMNES,2132800,4,living,,,,1x1x3,Plastico,35,,,
764,NOTVIKEN,92000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1334,KORNSJÖ,300000,3,living,,,,8x1x9,Reciclado,43,,,
1775,BUSSAN,420000,2,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
384,BILLY / OXBERG,376000,5,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
2609,LIDHULT,1400000,2,living,,,,4x6x7,Organico,35,,,
1372,EKEDALEN / EKEDALEN,1356000,4,living,,,,3x3x10,Organico,32,,,
439,ALGOT,24000,1,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
2727,VEJMON,380000,2,living,,,,3x9x1,Organico,42,,,
1430,LIDHULT,2425600,3,living,,,,10x7x2,Plastico,49,,,
841,MILSBO,796000,5,living,,,,4x1x2,Madera,25,,,
621,BESTÅ,20000,4,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
1487,MÖRBYLÅNGA / LEIFARNE,2460000,5,living,,,,10x3x2,Plastico,46,,,
1501,TOBIAS,276000,1,living,,,,10x6x7,Organico,26,,,
3477,SONGESAND,636000,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
113,SLÄKT,496000,5,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
240,VIMLE,3296000,4,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1119,LEIFARNE,220000,3,living,,,,10x10x9,Madera,42,,,
869,HAVSTA,556000,2,living,,,,3x5x8,Reciclado,35,,,
918,HEDRA,7200,4,living,,,,5x3x4,Organico,16,,,
553,IVAR,636000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1533,EKEDALEN / HENRIKSDAL,2212000,4,living,,,,3x6x10,Organico,48,,,
1333,MARTIN,27200,1,living,,,,2x3x6,Organico,30,,,
2775,LINNMON / ALEX,284800,1,living,,,,10x3x3,Organico,43,,,
1471,EKEDALEN / TOBIAS,2452000,3,living,,,,3x4x1,Reciclado,2,,,
1000,VASSVIKEN,60000,4,living,,,,2x4x9,Madera,7,,,
832,LIXHULT,530400,3,living,,,,2x6x9,Madera,42,,,
490,JONAXEL,76000,5,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
852,BESTÅ,784000,2,living,,,,9x2x2,Madera,15,,,
456,EKET,214400,5,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
3412,SELSVIKEN,100000,1,living,,,,4x3x1,Plastico,30,,,
683,ALGOT,422560,4,dormitorio,Grande,Azul,Sin descripcion,,,,,,
81,SAGSTUA,596000,1,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
1406,HATTEFJÄLL,1036000,4,living,,,,6x1x10,Organico,7,,,
57,HEMNES,540000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
314,OLAUS,15200,3,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1185,ALEFJÄLL,1036000,2,living,,,,9x6x3,Madera,38,,,
313,FJÄLLBO,236000,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1323,POÄNG,305600,4,living,,,,1x10x9,Reciclado,13,,,
371,STUK,28000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
908,HAVSTA,64000,1,living,,,,8x3x4,Plastico,28,,,
609,BESTÅ,1316000,1,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
3693,ELVARLI,984800,2,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3115,VÄSTANBY/VÄSTANÅ / LEIFARNE,1676000,5,living,,,,10x4x4,Plastico,35,,,
39,EKEDALEN / EKEDALEN,1740800,3,living,,,,7x8x8,Organico,25,,,
3512,NORDKISA,716000,1,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
282,LOMMARP,380800,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
1420,LISABO / SVENBERTIL,1340000,2,living,,,,10x3x1,Madera,35,,,
1675,NORDLI,1504000,5,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1457,GAMLEBY,236000,5,living,,,,9x10x10,Madera,37,,,
1631,ALEX,276000,4,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
3568,PAX,2064000,5,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
2993,EKEDALEN / ODGER,1580000,5,living,,,,7x8x4,Reciclado,30,,,
1394,INGOLF,176000,4,living,,,,9x7x2,Organico,36,,,
1584,MÖCKELBY / HENRIKSDAL,3412000,3,living,,,,8x10x9,Organico,9,,,
791,ALGOT / BROR,1048800,1,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
275,JONAXEL,60000,4,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
1272,MALINDA,20000,3,living,,,,5x3x9,Reciclado,1,,,
1752,POÄNG,143200,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
351,EKET,512000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1271,LEIFARNE,80000,4,living,,,,7x1x7,Plastico,12,,,
762,IVAR,1584000,1,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1259,LEIFARNE,80000,1,living,,,,5x3x8,Reciclado,50,,,
771,IVAR,724800,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
2902,LISABO / LEIFARNE,1340000,3,living,,,,8x6x9,Plastico,40,,,
1122,MALINDA,20000,2,living,,,,4x1x7,Organico,33,,,
1362,NORNA,23200,3,living,,,,2x6x6,Reciclado,4,,,
1308,KULLABERG,176000,1,living,,,,7x3x8,Organico,45,,,
960,HÄLLAN,260000,4,living,,,,4x6x1,Plastico,13,,,
930,HAVSTA,1036000,4,living,,,,4x6x8,Plastico,9,,,
1951,ÄPPLARÖ,164000,5,living,,,,6x7x5,Plastico,44,,,
1658,STUVA / FRITIDS,436000,4,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
586,IVAR,36000,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
827,LIXHULT,284800,2,living,,,,10x2x8,Reciclado,21,,,
1246,RÖNNINGE,276000,1,living,,,,4x1x6,Organico,13,,,
780,KOLBJÖRN,916000,1,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
138,VITVAL,1272000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
63,TRYSIL,420000,2,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
38,EKEDALEN / EKEDALEN,1900000,1,living,,,,9x10x7,Plastico,44,,,
1611,KOPPANG,316000,2,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
2,NORDVIKEN / NORDVIKEN,1676000,4,living,,,,10x5x1,Plastico,19,,,
136,PLATSA,956000,4,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
385,BILLY / OXBERG,232000,1,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
2316,STOCKSUND,80000,1,living,,,,4x10x6,Plastico,29,,,
1136,ADDE,32000,1,living,,,,3x4x3,Reciclado,23,,,
996,BEKANT,755200,1,living,,,,6x8x9,Reciclado,34,,,
2252,FYRESDAL,439200,3,living,,,,3x6x2,Madera,7,,,
726,SVALNÄS,328000,1,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
432,KOLBJÖRN,1012000,2,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
159,BRIMNES,176000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
1435,NORDVIKEN / RÖNNINGE,2300000,2,living,,,,10x9x6,Madera,37,,,
1018,SELSVIKEN,48000,4,living,,,,10x7x3,Plastico,19,,,
292,GNEDBY,100000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
1030,BILLY / OXBERG,1388000,2,living,,,,10x2x9,Madera,14,,,
319,BILLY / OXBERG,252000,1,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
269,LAIVA,68000,1,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
416,KALLAX,40000,3,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
433,HEDRA,7200,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1128,SNILLE,100000,2,living,,,,8x5x3,Plastico,39,,,
284,FJÄLLBO,396000,2,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
646,OLAUS,308800,5,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1219,LÅNGFJÄLL,516000,4,living,,,,5x1x1,Organico,12,,,
1316,LEIFARNE,220000,4,living,,,,9x3x8,Reciclado,43,,,
1289,MELLTORP / MARIUS,119200,1,living,,,,7x10x9,Reciclado,25,,,
772,RIKSVIKEN,180000,3,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
2429,LIDHULT,1596000,4,living,,,,8x8x4,Reciclado,44,,,
1540,BALSBERGET,168000,5,living,,,,6x4x8,Madera,48,,,
522,EKET,75200,5,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
1646,JONAXEL,136000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
3266,VADHOLMA,1516000,2,living,,,,4x3x7,Reciclado,16,,,
421,BESTÅ,80000,4,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
33,YNGVAR,380000,5,living,,,,8x2x7,Reciclado,29,,,
1026,HAVSTA,3816000,5,living,,,,3x9x9,Reciclado,34,,,
1610,MALM,236000,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1459,NORSBORG,1392000,4,living,,,,4x7x5,Organico,35,,,
2221,HÄSSELBY,1036000,3,living,,,,3x7x4,Madera,13,,,
1195,HATTEFJÄLL,1036000,5,living,,,,3x6x6,Reciclado,32,,,
143,LAUVIK,1716800,5,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3587,PAX,1352000,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1348,LISABO / LEIFARNE,1340000,3,living,,,,3x5x5,Plastico,9,,,
1105,LEIFARNE,220000,2,living,,,,2x7x1,Madera,12,,,
1993,BENÖ,7200,4,living,,,,9x6x8,Plastico,4,,,
706,KALLVIKEN,108000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
1345,LEIFARNE,156000,5,living,,,,1x7x5,Reciclado,38,,,
846,IKEA PS,340000,3,living,,,,9x4x9,Organico,13,,,
3346,PLATSA,245600,5,living,,,,1x3x6,Organico,32,,,
180,BRIMNES,1436000,4,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
2052,TORHOLMEN,628000,3,living,,,,2x5x3,Plastico,15,,,
3219,EKEDALEN / EKEDALEN,1740800,1,living,,,,2x9x5,Madera,15,,,
218,SUNDVIK,556000,3,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1110,YNGVAR,319200,2,living,,,,1x9x10,Madera,30,,,
268,LACK,31200,4,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1717,NORDLI,848000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
1161,BUSKBO,540000,4,living,,,,8x5x3,Organico,41,,,
1413,TROLLBERGET,396000,2,living,,,,7x1x1,Reciclado,16,,,
1054,BILLSBRO,55200,1,living,,,,3x3x3,Organico,31,,,
969,BEKANT,1035200,1,living,,,,6x3x8,Madera,40,,,
528,BESTÅ,380000,2,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2484,GRÖNLID,908000,1,living,,,,4x6x1,Reciclado,16,,,
1385,ÖVRARYD / JANINGE,1228000,5,living,,,,6x10x3,Plastico,43,,,
79,HEMNES,1100000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
1261,POÄNG,477600,5,living,,,,9x2x8,Plastico,40,,,
691,HANVIKEN,40000,4,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
875,HÄLLAN,560000,5,living,,,,3x6x3,Plastico,5,,,
1282,JÄRVFJÄLLET,676000,1,living,,,,2x2x3,Organico,5,,,
695,VASSVIKEN,80000,4,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
538,SULARP,36400,1,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1448,LERHAMN,471200,1,living,,,,10x10x9,Madera,7,,,
417,IVAR,636000,2,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
3552,PAX,1552000,4,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
637,BROR,828000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
752,ALGOT,277600,2,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
895,HAVSTA,796000,5,living,,,,5x6x10,Reciclado,6,,,
664,IVAR,60000,5,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
291,EKET,176000,2,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
299,HEJNE,36000,2,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
1524,LANGUR,188000,5,living,,,,5x8x4,Plastico,45,,,
766,IVAR,574400,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
1411,SVENBERTIL,248000,1,living,,,,5x10x4,Plastico,48,,,
283,IVAR,236000,5,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
793,ALGOT,310880,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
1656,SONGESAND,516000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
28,STENSELE / NORRARYD,1072000,5,living,,,,2x2x5,Plastico,34,,,
2319,LIDHULT,4672000,3,living,,,,2x8x2,Reciclado,42,,,
285,OBSERVATÖR,12000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
103,UTÅKER,556000,4,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
783,ALGOT,444000,2,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1376,YNGVAR,380000,5,living,,,,7x7x1,Plastico,33,,,
102,GJÖRA,1312000,4,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
862,LIXHULT,560000,2,living,,,,4x6x5,Organico,23,,,
648,VITTSJÖ,828000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
201,VIMLE,3716000,4,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
37,NORRÅKER / NORRARYD,1108000,5,living,,,,10x4x1,Reciclado,24,,,
110,HEMNES,916000,4,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
890,BESTÅ BURS,956000,5,living,,,,1x8x2,Madera,16,,,
1399,VEBERÖD,261600,3,living,,,,4x7x3,Reciclado,30,,,
129,NORDLI,1276000,1,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
248,LIDHULT,4672000,5,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
3539,PAX,1512000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
3689,ELVARLI,600000,2,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
77,RIDABU,80000,5,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
130,VIKARE,76000,3,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
853,BESTÅ,1976000,2,living,,,,10x1x9,Organico,25,,,
503,BILLSBRO,28000,5,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1460,HENRIKSDAL,316000,1,living,,,,2x9x3,Plastico,7,,,
857,LIXHULT,71200,1,living,,,,5x1x1,Madera,36,,,
1474,BERNHARD,596000,5,living,,,,2x2x6,Reciclado,20,,,
1569,TINGBY / NILSOVE,2060000,1,living,,,,5x4x10,Plastico,1,,,
3376,MÖLLARP,9600,1,living,,,,2x4x1,Reciclado,33,,,
727,BROR,1052000,3,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
297,EKET,496000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1595,FANBYN,100000,3,living,,,,3x3x7,Organico,45,,,
1020,BESTÅ,1864000,2,living,,,,6x8x7,Reciclado,38,,,
2042,HUSARÖ,196000,3,living,,,,2x1x9,Organico,7,,,
1510,LANEBERG / KARLJAN,956000,2,living,,,,2x7x8,Plastico,8,,,
155,BRYNILEN,24000,4,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
939,BESTÅ / EKET,1175200,1,living,,,,9x7x8,Organico,9,,,
266,JONAXEL,140000,2,dormitorio,Grande,Verde,Sin descripcion,,,,,,
295,LACK,15200,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
1442,TROGEN,71200,1,living,,,,5x1x1,Madera,13,,,
737,ALGOT / SKÅDIS,478400,5,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1221,BERTIL,9120,4,living,,,,9x10x7,Madera,44,,,
790,IVAR,888000,3,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
425,KALLAX,60000,2,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
734,BESTÅ,2108000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
278,IVAR,28000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
740,BILLY / MORLIDEN,476000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
568,IVAR,280000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1095,NORRÅKER,236000,1,living,,,,8x9x1,Organico,4,,,
349,KALLAX,476000,1,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
