id,id_producto,peso,descripcion
0,2736,2.2,Sin descripcion
3,1676,6.7,Fragil
1,3130,1.9,Sin descripcion
3,1616,10.5,Sin descripcion
0,3112,8.2,Sin descripcion
0,1713,1.9,Sin descripcion
2,2470,3.5,Sin descripcion
0,3308,10.5,Fragil
0,3481,4.5,Sin descripcion
0,2778,1.7,Fragil
0,3229,4.5,Sin descripcion
3,1551,5.2,Sin descripcion
0,3209,2.3,Fragil
4,746,9.6,Sin descripcion
0,2828,10.6,Sin descripcion
1,914,7.0,Fragil
1,431,4.2,Fragil
2,1410,4.5,Fragil
1,382,3.2,Sin descripcion
2,3368,8.8,Sin descripcion
1,3183,10.1,Sin descripcion
0,1366,4.4,Fragil
1,2062,8.4,Fragil
0,3515,1.3,Fragil
3,2764,4.6,Fragil
4,170,1.1,Sin descripcion
3,1525,5.0,Fragil
3,2531,6.3,Sin descripcion
0,3493,9.9,Sin descripcion
3,3058,6.6,Fragil
3,1945,5.8,Fragil
2,224,9.2,Sin descripcion
1,2416,1.6,Sin descripcion
0,3500,3.7,Fragil
0,1652,7.6,Fragil
1,2462,4.6,Sin descripcion
3,1631,5.4,Fragil
1,3534,4.9,Fragil
1,2847,6.9,Fragil
1,3708,10.8,Fragil
1,2185,5.5,Sin descripcion
1,3243,9.2,Fragil
1,3203,10.3,Sin descripcion
1,71,7.2,Fragil
2,3608,9.2,Fragil
3,3583,1.1,Fragil
4,2714,2.9,Sin descripcion
2,3333,3.8,Sin descripcion
1,619,10.8,Fragil
3,2929,8.9,Fragil
0,2886,9.4,Fragil
2,1272,7.8,Fragil
4,190,1.9,Fragil
2,3182,1.3,Sin descripcion
1,136,4.8,Sin descripcion
0,933,5.4,Fragil
3,3629,10.8,Sin descripcion
0,1942,6.8,Sin descripcion
1,626,8.8,Sin descripcion
2,1311,10.6,Sin descripcion
0,3353,2.6,Sin descripcion
1,1480,10.0,Fragil
4,3504,8.2,Sin descripcion
2,541,9.0,Fragil
1,3377,3.5,Fragil
0,2,9.7,Fragil
1,606,9.6,Fragil
1,1372,8.7,Fragil
0,3374,7.3,Sin descripcion
0,3027,1.8,Fragil
1,3005,7.5,Fragil
1,3122,3.4,Fragil
0,3088,3.9,Fragil
0,124,8.3,Fragil
0,3346,2.7,Fragil
4,3351,5.2,Sin descripcion
0,459,6.9,Fragil
2,3614,10.0,Sin descripcion
1,72,3.5,Fragil
0,154,5.2,Fragil
0,1498,9.2,Fragil
3,300,10.8,Fragil
3,1424,8.3,Sin descripcion
2,1537,9.8,Fragil
0,1829,9.6,Sin descripcion
3,1274,5.1,Fragil
1,1787,1.1,Sin descripcion
2,1217,3.3,Sin descripcion
1,1493,3.5,Fragil
0,572,5.6,Sin descripcion
0,3460,4.8,Sin descripcion
2,3177,1.4,Fragil
1,1279,6.8,Fragil
0,957,2.0,Sin descripcion
1,2341,5.6,Fragil
2,1627,5.9,Fragil
0,3202,4.7,Sin descripcion
0,3241,5.4,Fragil
0,2016,9.6,Fragil
3,3523,2.6,Sin descripcion
1,3151,3.2,Sin descripcion
0,3501,7.3,Fragil
1,1422,7.2,Fragil
0,802,7.3,Sin descripcion
1,3340,5.4,Sin descripcion
1,2508,4.0,Fragil
3,2137,10.0,Sin descripcion
2,3009,1.3,Fragil
0,927,10.5,Sin descripcion
0,3049,8.8,Sin descripcion
2,1066,2.2,Fragil
4,3195,5.8,Fragil
1,3504,3.0,Fragil
1,3114,8.9,Fragil
0,493,10.8,Sin descripcion
1,1886,6.0,Fragil
0,1909,4.9,Sin descripcion
1,1683,2.9,Fragil
2,899,10.4,Fragil
1,2073,3.3,Fragil
2,164,3.3,Fragil
1,790,2.5,Fragil
2,2179,6.2,Fragil
0,3602,6.3,Sin descripcion
1,1693,4.9,Sin descripcion
1,424,6.1,Sin descripcion
1,3603,8.0,Sin descripcion
3,205,5.0,Fragil
1,1294,3.2,Sin descripcion
0,2608,6.6,Fragil
3,414,6.1,Sin descripcion
0,3187,9.2,Fragil
0,3123,5.9,Fragil
0,2695,5.3,Fragil
0,3293,2.7,Sin descripcion
2,3360,2.0,Fragil
0,3247,3.0,Sin descripcion
0,3066,3.4,Fragil
2,821,9.5,Sin descripcion
2,770,8.6,Sin descripcion
2,637,8.6,Fragil
0,1625,5.0,Sin descripcion
0,3672,2.6,Fragil
0,1940,10.6,Fragil
0,2957,8.4,Sin descripcion
0,153,1.7,Sin descripcion
0,1360,3.8,Fragil
3,3283,9.0,Fragil
2,3117,4.3,Fragil
1,1484,10.6,Sin descripcion
2,1590,9.2,Fragil
0,2009,2.4,Fragil
4,1754,8.3,Sin descripcion
0,51,3.3,Fragil
4,2764,5.5,Fragil
2,2490,4.2,Sin descripcion
1,1934,10.7,Fragil
1,2068,7.0,Sin descripcion
0,3254,4.2,Fragil
2,0,7.2,Fragil
3,2451,5.4,Fragil
0,1903,1.8,Fragil
1,661,3.5,Sin descripcion
2,1191,3.8,Sin descripcion
3,1864,5.5,Fragil
0,725,10.4,Sin descripcion
3,592,4.5,Fragil
0,147,9.4,Sin descripcion
2,348,9.0,Fragil
0,3152,10.6,Fragil
0,1267,10.4,Fragil
2,3601,4.9,Fragil
1,1436,5.7,Sin descripcion
0,109,1.6,Fragil
0,1749,3.3,Sin descripcion
2,3671,6.0,Sin descripcion
3,1540,7.2,Fragil
4,1583,6.7,Sin descripcion
2,3535,10.7,Sin descripcion
0,3080,9.5,Fragil
0,3284,2.4,Fragil
0,3325,7.6,Sin descripcion
1,3399,6.8,Fragil
1,1316,4.4,Fragil
0,2300,10.4,Sin descripcion
2,180,4.5,Fragil
2,3083,10.7,Fragil
2,3493,5.7,Fragil
0,3217,1.6,Fragil
3,1218,8.0,Sin descripcion
3,1018,1.6,Fragil
0,2106,6.2,Fragil
0,2594,8.6,Sin descripcion
4,3217,3.3,Sin descripcion
1,3179,8.9,Fragil
3,240,4.2,Fragil
0,2550,3.7,Sin descripcion
2,3455,2.3,Sin descripcion
3,3310,7.2,Fragil
1,3575,2.4,Fragil
1,3526,1.6,Sin descripcion
2,3077,3.1,Fragil
1,3609,8.6,Fragil
0,12,7.6,Fragil
1,856,3.3,Fragil
0,1570,7.9,Sin descripcion
1,3091,1.2,Sin descripcion
1,42,5.4,Sin descripcion
0,17,5.4,Fragil
2,1922,7.1,Sin descripcion
2,3061,7.2,Fragil
3,1374,1.0,Fragil
1,537,3.8,Fragil
0,16,10.2,Sin descripcion
2,1399,10.4,Sin descripcion
1,3675,4.2,Fragil
1,3587,6.7,Sin descripcion
4,1385,7.1,Sin descripcion
1,2583,7.4,Sin descripcion
0,2974,8.1,Sin descripcion
2,1565,9.9,Fragil
2,3395,3.7,Fragil
0,2912,4.8,Sin descripcion
0,3642,2.2,Sin descripcion
2,1228,10.1,Fragil
0,1021,1.4,Fragil
3,3588,3.3,Fragil
0,3639,1.0,Fragil
3,178,6.7,Fragil
0,1079,10.1,Sin descripcion
0,2737,7.4,Sin descripcion
0,732,8.7,Sin descripcion
0,3566,5.1,Sin descripcion
3,3520,4.5,Sin descripcion
1,2722,3.4,Sin descripcion
2,3413,6.0,Sin descripcion
0,1501,5.7,Fragil
1,2264,1.6,Sin descripcion
1,266,6.8,Fragil
0,3179,10.1,Sin descripcion
0,3341,3.3,Fragil
0,1452,4.1,Sin descripcion
1,3351,2.1,Sin descripcion
3,3568,5.4,Fragil
0,651,3.1,Fragil
1,3603,8.0,Sin descripcion
1,1577,6.0,Fragil
2,3288,8.5,Sin descripcion
0,1052,3.9,Fragil
0,3541,8.5,Fragil
1,2356,7.5,Sin descripcion
3,3257,1.4,Sin descripcion
2,424,2.2,Sin descripcion
0,3393,1.3,Sin descripcion
0,2666,6.7,Fragil
4,2416,6.3,Fragil
0,3459,6.7,Sin descripcion
0,2781,10.0,Fragil
2,3444,1.5,Fragil
2,28,5.4,Fragil
0,1604,6.4,Sin descripcion
2,1645,8.0,Fragil
0,3104,5.5,Sin descripcion
2,929,1.8,Sin descripcion
1,2373,10.5,Fragil
1,695,9.9,Fragil
1,1090,8.7,Sin descripcion
0,2589,3.9,Fragil
3,2629,4.5,Fragil
1,3398,8.9,Sin descripcion
0,3379,7.2,Fragil
2,3097,5.7,Sin descripcion
3,106,3.7,Fragil
3,1735,10.5,Sin descripcion
4,585,1.3,Sin descripcion
4,3301,6.9,Fragil
1,97,7.3,Fragil
1,1094,3.7,Sin descripcion
1,972,8.2,Sin descripcion
2,1321,2.2,Sin descripcion
4,389,5.7,Sin descripcion
2,1011,3.4,Sin descripcion
3,1356,10.8,Sin descripcion
1,3225,1.6,Fragil
0,3394,3.7,Fragil
3,1854,1.8,Sin descripcion
1,832,9.4,Sin descripcion
2,3645,1.9,Sin descripcion
2,242,4.6,Fragil
2,20,5.2,Sin descripcion
0,3035,3.3,Fragil
3,31,10.3,Fragil
0,81,4.3,Fragil
3,1157,9.5,Fragil
3,3557,4.3,Sin descripcion
2,522,9.8,Fragil
0,699,8.9,Fragil
1,1921,10.2,Sin descripcion
1,803,10.1,Sin descripcion
1,9,4.2,Sin descripcion
1,1862,1.6,Sin descripcion
1,464,6.4,Fragil
2,3377,7.2,Fragil
1,3681,10.1,Fragil
1,2663,10.8,Fragil
1,102,2.9,Fragil
2,24,4.0,Fragil
0,370,8.9,Sin descripcion
2,1617,2.0,Fragil
2,2769,1.1,Fragil
4,2541,3.4,Fragil
2,911,5.2,Sin descripcion
0,189,9.7,Fragil
0,3186,1.1,Sin descripcion
0,3218,7.6,Sin descripcion
4,3568,4.6,Fragil
0,2895,8.0,Sin descripcion
0,219,9.1,Sin descripcion
2,1503,2.3,Sin descripcion
4,1079,5.7,Fragil
2,3672,4.6,Sin descripcion
3,3462,3.9,Sin descripcion
3,1138,10.6,Fragil
1,1979,2.2,Sin descripcion
3,3157,4.9,Fragil
1,1688,9.9,Fragil
0,1837,5.5,Fragil
0,70,10.5,Sin descripcion
0,565,2.6,Sin descripcion
2,1595,1.0,Sin descripcion
2,2613,10.8,Fragil
0,767,8.1,Fragil
0,3568,9.6,Sin descripcion
0,3251,9.2,Fragil
0,3437,2.6,Fragil
0,1065,10.6,Fragil
0,437,4.4,Sin descripcion
3,2332,1.5,Sin descripcion
1,2925,6.1,Fragil
2,3152,1.7,Fragil
0,1774,8.3,Fragil
2,2882,2.6,Sin descripcion
0,365,8.5,Fragil
4,2299,1.7,Sin descripcion
0,1423,3.0,Fragil
1,1348,2.2,Sin descripcion
1,3623,6.5,Fragil
1,3588,3.3,Sin descripcion
1,1437,7.4,Fragil
2,3415,10.6,Sin descripcion
2,277,1.1,Fragil
2,3677,2.3,Fragil
0,3612,2.1,Fragil
0,3469,9.8,Sin descripcion
1,3592,1.7,Sin descripcion
1,1181,10.6,Sin descripcion
3,2443,2.3,Sin descripcion
4,1263,1.5,Sin descripcion
0,1359,6.4,Sin descripcion
0,2221,6.4,Sin descripcion
2,3652,10.3,Sin descripcion
0,2642,8.6,Sin descripcion
1,3253,2.5,Sin descripcion
3,2909,10.6,Sin descripcion
0,3495,6.6,Fragil
4,3006,8.3,Fragil
2,3518,2.6,Sin descripcion
2,806,7.5,Sin descripcion
1,3097,6.0,Fragil
0,1790,6.8,Sin descripcion
0,3329,3.0,Fragil
0,2075,2.7,Fragil
0,1899,6.0,Sin descripcion
4,2004,1.8,Fragil
0,3368,5.7,Fragil
1,742,4.2,Sin descripcion
3,1417,5.0,Sin descripcion
0,3103,6.9,Fragil
0,3118,1.4,Sin descripcion
0,1877,2.6,Sin descripcion
1,30,7.5,Fragil
1,2609,2.3,Sin descripcion
1,1287,2.4,Fragil
0,3451,5.5,Fragil
0,360,8.4,Fragil
1,3535,9.1,Sin descripcion
1,1028,8.7,Sin descripcion
0,407,1.0,Sin descripcion
0,2272,1.7,Sin descripcion
3,2,9.4,Fragil
1,416,3.6,Fragil
0,2359,8.2,Fragil
2,1784,4.8,Fragil
1,442,7.7,Fragil
1,3663,5.8,Sin descripcion
4,3679,3.1,Sin descripcion
3,3337,10.6,Fragil
0,3373,2.2,Fragil
4,1032,8.0,Fragil
1,77,5.7,Sin descripcion
3,3395,10.9,Sin descripcion
2,3286,8.3,Sin descripcion
1,1553,3.4,Fragil
1,1614,5.5,Sin descripcion
1,3229,2.4,Sin descripcion
3,1223,6.3,Sin descripcion
4,3562,10.1,Fragil
1,2499,2.0,Fragil
1,2001,6.5,Sin descripcion
2,3602,2.5,Sin descripcion
3,2374,9.3,Fragil
4,448,10.6,Sin descripcion
1,845,7.6,Fragil
3,3662,10.7,Fragil
1,259,10.7,Sin descripcion
2,3391,6.8,Fragil
0,841,9.8,Sin descripcion
0,3367,1.0,Fragil
0,1330,6.2,Fragil
1,3547,7.6,Sin descripcion
4,2692,3.1,Sin descripcion
1,874,5.1,Sin descripcion
0,3456,8.9,Fragil
2,2570,3.7,Sin descripcion
2,1345,7.6,Fragil
3,1169,5.0,Fragil
0,1677,5.2,Fragil
0,2197,4.2,Fragil
3,1332,3.9,Fragil
3,2957,5.0,Fragil
2,775,1.6,Sin descripcion
3,3157,4.9,Fragil
1,1138,7.2,Fragil
2,1091,4.8,Sin descripcion
0,2979,8.8,Sin descripcion
1,2747,8.4,Sin descripcion
0,3677,9.9,Sin descripcion
2,2207,7.6,Sin descripcion
3,3473,2.4,Sin descripcion
0,2295,9.8,Sin descripcion
2,1092,10.0,Sin descripcion
0,2486,1.6,Fragil
0,2004,1.5,Fragil
1,3157,10.3,Sin descripcion
1,3668,10.1,Fragil
3,3085,2.3,Sin descripcion
0,1956,6.3,Sin descripcion
3,1331,6.7,Fragil
2,196,7.5,Fragil
1,3274,6.5,Fragil
2,3014,4.6,Sin descripcion
0,1418,3.8,Sin descripcion
1,681,7.0,Sin descripcion
2,3080,1.2,Fragil
0,3114,5.6,Sin descripcion
1,1797,7.5,Sin descripcion
0,3528,4.1,Sin descripcion
3,190,7.5,Sin descripcion
1,3254,1.6,Sin descripcion
3,3249,2.9,Fragil
1,2251,4.0,Fragil
0,2551,2.6,Fragil
4,594,3.9,Fragil
0,1589,3.7,Fragil
3,2119,10.8,Sin descripcion
0,3682,9.8,Fragil
4,2791,6.4,Sin descripcion
1,2339,10.0,Sin descripcion
2,2436,5.4,Fragil
0,13,10.3,Fragil
4,803,7.0,Fragil
1,456,6.4,Fragil
2,403,1.0,Sin descripcion
2,763,10.8,Fragil
0,3643,7.3,Sin descripcion
0,43,4.8,Sin descripcion
2,3085,2.1,Fragil
0,1401,2.5,Sin descripcion
2,162,1.1,Fragil
1,162,4.5,Fragil
0,2423,10.3,Fragil
0,1821,3.2,Sin descripcion
1,3613,2.1,Fragil
2,1528,4.8,Fragil
3,3335,6.5,Fragil
0,2825,6.7,Sin descripcion
1,3647,9.0,Fragil
2,1670,4.6,Fragil
0,1234,10.7,Fragil
4,3202,1.7,Sin descripcion
1,867,7.7,Fragil
0,1905,4.8,Sin descripcion
0,3433,7.7,Fragil
0,856,1.8,Fragil
3,1217,7.0,Fragil
3,12,7.5,Fragil
4,1327,6.9,Fragil
0,3495,6.6,Fragil
4,352,7.3,Sin descripcion
0,3650,3.0,Fragil
1,2754,10.9,Sin descripcion
0,419,3.3,Sin descripcion
4,3416,9.9,Sin descripcion
0,956,6.2,Sin descripcion
1,2824,3.5,Fragil
2,3391,6.8,Fragil
1,966,1.3,Sin descripcion
2,2978,10.0,Sin descripcion
0,1923,8.2,Sin descripcion
0,134,3.0,Fragil
3,3160,4.6,Sin descripcion
2,3117,4.3,Fragil
1,378,6.1,Sin descripcion
2,1388,6.4,Fragil
0,1492,1.8,Sin descripcion
2,521,8.0,Fragil
0,255,7.1,Fragil
2,3283,3.9,Fragil
2,2202,6.9,Fragil
1,2688,9.2,Fragil
3,1302,4.0,Fragil
3,3599,8.8,Fragil
0,1918,2.7,Fragil
1,1951,2.4,Sin descripcion
3,3316,3.0,Sin descripcion
3,590,3.2,Fragil
4,3355,1.3,Fragil
1,903,9.9,Fragil
2,2923,1.5,Sin descripcion
3,3471,9.2,Sin descripcion
3,2520,9.5,Fragil
2,690,9.2,Sin descripcion
0,111,4.0,Sin descripcion
1,1760,8.4,Fragil
1,1980,5.7,Sin descripcion
0,722,2.3,Fragil
1,587,1.3,Fragil
1,3418,7.2,Sin descripcion
3,624,6.5,Sin descripcion
2,503,4.7,Sin descripcion
0,3227,3.7,Fragil
2,1796,5.2,Fragil
2,3265,3.1,Fragil
0,248,1.8,Fragil
1,37,9.1,Sin descripcion
3,1439,9.0,Sin descripcion
1,3583,3.7,Fragil
2,2038,6.9,Fragil
1,3703,2.1,Fragil
1,694,4.1,Sin descripcion
0,3364,1.8,Sin descripcion
0,1993,4.8,Fragil
2,2397,1.1,Fragil
1,2443,4.8,Sin descripcion
1,1540,1.4,Sin descripcion
0,2051,1.1,Fragil
2,753,2.3,Fragil
4,1825,3.0,Fragil
1,3259,8.5,Sin descripcion
0,1712,7.5,Fragil
2,3066,6.3,Fragil
1,3522,7.2,Sin descripcion
3,3198,3.8,Fragil
2,1163,7.7,Fragil
1,521,9.2,Fragil
2,1794,10.1,Sin descripcion
2,1786,10.8,Fragil
4,1127,2.6,Sin descripcion
1,498,3.2,Fragil
1,275,9.9,Fragil
1,3632,1.5,Sin descripcion
2,24,4.0,Fragil
3,951,6.3,Fragil
1,3074,9.0,Sin descripcion
0,2879,8.7,Sin descripcion
0,487,1.1,Fragil
0,53,1.6,Sin descripcion
0,914,8.8,Sin descripcion
1,3707,9.6,Fragil
1,140,4.1,Sin descripcion
3,1957,10.2,Fragil
3,3338,2.9,Sin descripcion
1,2015,2.3,Sin descripcion
2,3084,4.5,Fragil
0,1032,4.0,Sin descripcion
1,3270,10.3,Sin descripcion
2,3652,10.3,Sin descripcion
0,3354,7.6,Fragil
0,3519,4.7,Fragil
0,3407,7.1,Fragil
3,3300,6.2,Fragil
1,1590,9.3,Sin descripcion
1,3690,7.1,Sin descripcion
1,3707,9.6,Fragil
0,491,8.7,Fragil
4,33,6.8,Sin descripcion
3,3424,5.9,Sin descripcion
0,1623,10.5,Sin descripcion
3,1353,9.0,Sin descripcion
1,3299,2.2,Sin descripcion
2,2571,10.5,Fragil
0,1161,10.2,Fragil
2,3616,6.6,Fragil
1,1156,4.4,Sin descripcion
0,2562,3.3,Fragil
3,1480,10.5,Sin descripcion
3,1916,3.5,Fragil
3,3083,9.7,Fragil
3,186,5.9,Sin descripcion
3,2022,2.2,Fragil
3,2681,1.5,Fragil
2,1192,10.8,Sin descripcion
0,3359,1.7,Fragil
1,788,6.1,Fragil
3,3474,9.9,Fragil
2,2437,10.2,Sin descripcion
1,3420,2.3,Fragil
0,760,10.1,Fragil
0,3035,3.3,Fragil
1,3393,8.3,Fragil
0,1399,9.9,Fragil
1,3304,5.3,Fragil
4,2302,10.7,Sin descripcion
0,402,2.7,Fragil
2,369,6.8,Sin descripcion
1,522,3.2,Sin descripcion
1,3380,9.6,Sin descripcion
4,1354,7.2,Sin descripcion
1,1256,7.5,Fragil
1,3433,10.8,Sin descripcion
1,2843,2.2,Fragil
0,3722,6.6,Fragil
3,3229,2.2,Fragil
1,2905,3.5,Fragil
1,2436,5.2,Sin descripcion
1,3607,10.9,Fragil
0,2464,2.2,Fragil
1,3201,1.3,Sin descripcion
3,2512,3.1,Fragil
1,2556,5.8,Fragil
0,314,4.8,Sin descripcion
2,1550,9.3,Fragil
3,3224,2.3,Sin descripcion
0,1579,4.6,Sin descripcion
2,3136,7.8,Fragil
4,162,1.0,Fragil
0,2285,1.5,Sin descripcion
1,1761,8.1,Sin descripcion
2,3367,2.0,Sin descripcion
4,1400,5.4,Fragil
1,2991,1.8,Sin descripcion
1,1418,4.5,Sin descripcion
0,446,2.8,Sin descripcion
1,1504,6.6,Fragil
0,3288,2.6,Sin descripcion
4,698,2.3,Fragil
3,824,10.4,Sin descripcion
3,2928,10.8,Sin descripcion
2,2885,10.6,Sin descripcion
2,209,2.3,Sin descripcion
1,2989,1.9,Sin descripcion
0,1985,6.6,Sin descripcion
0,3281,3.5,Sin descripcion
1,3579,7.0,Sin descripcion
1,3374,10.3,Fragil
1,3228,2.5,Sin descripcion
0,2297,7.6,Sin descripcion
1,810,6.3,Fragil
1,2489,5.4,Sin descripcion
2,496,2.8,Fragil
0,2451,8.8,Sin descripcion
3,2774,8.4,Sin descripcion
2,32,6.7,Fragil
1,1406,8.2,Sin descripcion
1,2727,5.7,Sin descripcion
0,2845,4.8,Fragil
3,1487,10.3,Sin descripcion
2,3106,5.1,Sin descripcion
2,2933,5.7,Sin descripcion
0,3717,4.1,Sin descripcion
3,418,6.8,Sin descripcion
1,241,3.8,Sin descripcion
1,2107,7.7,Sin descripcion
0,2375,9.8,Fragil
0,1493,8.2,Fragil
4,1652,3.7,Sin descripcion
0,1808,1.1,Fragil
1,3659,8.8,Fragil
1,2248,5.2,Fragil
0,3383,8.6,Fragil
0,667,4.2,Sin descripcion
0,3604,8.5,Fragil
1,3342,5.2,Sin descripcion
1,1276,9.4,Sin descripcion
1,2586,3.5,Fragil
2,185,3.0,Fragil
2,3086,2.2,Sin descripcion
3,468,5.2,Sin descripcion
1,3236,2.6,Sin descripcion
1,19,1.4,Sin descripcion
0,2402,5.2,Fragil
2,2419,1.2,Fragil
2,678,3.6,Sin descripcion
0,162,10.4,Fragil
1,3261,4.3,Fragil
0,33,10.3,Sin descripcion
2,1916,6.8,Fragil
0,38,2.8,Sin descripcion
0,3517,4.1,Sin descripcion
3,1163,4.2,Sin descripcion
0,981,2.8,Sin descripcion
1,3166,7.8,Fragil
0,3316,9.5,Sin descripcion
0,3614,7.6,Fragil
1,976,6.7,Sin descripcion
3,1450,2.7,Sin descripcion
0,2361,2.3,Sin descripcion
2,1372,5.1,Fragil
1,159,3.9,Sin descripcion
2,1631,5.4,Sin descripcion
1,887,3.1,Sin descripcion
1,248,8.5,Fragil
0,3102,1.7,Fragil
1,3320,5.0,Fragil
0,1779,3.3,Fragil
1,3520,4.5,Sin descripcion
0,3577,10.5,Fragil
4,277,5.7,Fragil
2,3374,10.9,Fragil
3,1579,10.0,Fragil
3,2502,3.7,Fragil
0,526,7.0,Sin descripcion
2,199,6.4,Fragil
4,933,3.9,Sin descripcion
2,3290,5.7,Sin descripcion
4,2803,5.4,Sin descripcion
0,3332,2.8,Sin descripcion
1,3037,2.5,Sin descripcion
3,170,2.5,Fragil
1,1546,10.4,Sin descripcion
0,3237,8.2,Fragil
0,1707,10.4,Fragil
3,3649,9.0,Fragil
0,2170,7.5,Sin descripcion
1,3153,8.4,Sin descripcion
0,3333,5.9,Sin descripcion
1,806,2.3,Sin descripcion
0,3713,8.7,Sin descripcion
4,526,5.0,Fragil
0,3396,6.7,Fragil
1,669,2.3,Sin descripcion
0,3599,2.4,Fragil
2,2400,7.1,Sin descripcion
2,1053,2.8,Fragil
0,2291,9.1,Sin descripcion
2,2454,6.2,Sin descripcion
3,1772,9.5,Sin descripcion
4,3634,9.1,Sin descripcion
1,934,4.7,Fragil
1,2726,9.9,Fragil
1,1046,9.8,Sin descripcion
0,2585,9.2,Fragil
1,202,6.0,Sin descripcion
1,22,5.0,Sin descripcion
2,286,2.9,Fragil
2,3340,7.0,Fragil
0,3360,5.0,Sin descripcion
2,490,8.6,Fragil
2,3587,3.2,Sin descripcion
1,1527,8.7,Fragil
1,3587,6.7,Sin descripcion
1,3581,4.3,Sin descripcion
1,2667,9.0,Sin descripcion
0,1132,3.0,Fragil
0,3443,7.3,Sin descripcion
1,607,1.5,Sin descripcion
1,2303,7.2,Fragil
2,3089,1.5,Sin descripcion
4,3504,8.2,Sin descripcion
1,3395,10.1,Sin descripcion
3,1922,7.7,Sin descripcion
0,3201,5.5,Fragil
0,2172,3.9,Sin descripcion
1,1486,5.6,Fragil
0,1009,2.9,Fragil
2,1044,6.7,Sin descripcion
3,1634,2.0,Sin descripcion
1,761,3.1,Fragil
2,2584,3.9,Fragil
1,3141,8.3,Fragil
1,504,4.6,Fragil
2,1171,10.0,Sin descripcion
2,1826,3.2,Sin descripcion
2,3106,5.1,Sin descripcion
0,947,3.1,Sin descripcion
1,3719,2.8,Sin descripcion
2,2164,1.9,Sin descripcion
1,3601,10.0,Sin descripcion
0,3662,9.9,Fragil
3,3346,9.4,Fragil
1,171,4.1,Fragil
1,2930,1.5,Fragil
1,1023,6.5,Fragil
0,730,3.2,Fragil
3,3616,3.4,Sin descripcion
2,2928,9.2,Sin descripcion
2,3172,9.3,Sin descripcion
2,1043,5.4,Fragil
0,2145,6.3,Sin descripcion
1,2031,9.3,Fragil
2,177,9.9,Sin descripcion
1,3300,6.3,Fragil
0,2301,7.8,Fragil
4,3496,3.1,Sin descripcion
1,535,6.2,Sin descripcion
0,2373,6.8,Fragil
2,302,6.6,Sin descripcion
1,822,2.8,Fragil
4,557,8.2,Sin descripcion
0,1914,2.1,Fragil
2,3579,9.5,Sin descripcion
4,3283,4.8,Sin descripcion
1,1386,2.6,Fragil
0,496,9.6,Sin descripcion
4,2546,8.4,Sin descripcion
2,3557,7.1,Sin descripcion
3,709,5.0,Fragil
1,3195,9.3,Fragil
3,1905,3.7,Fragil
4,3562,10.1,Fragil
0,2729,6.6,Sin descripcion
3,3253,1.2,Fragil
0,3605,9.4,Sin descripcion
2,799,8.0,Fragil
0,2853,2.0,Sin descripcion
2,3300,6.3,Fragil
0,3191,1.1,Sin descripcion
0,29,1.4,Sin descripcion
3,2497,2.3,Sin descripcion
1,1950,7.8,Fragil
2,2592,6.1,Sin descripcion
3,2493,3.4,Fragil
0,75,2.8,Fragil
1,550,9.1,Fragil
1,89,10.4,Sin descripcion
0,2641,9.2,Sin descripcion
1,1149,10.4,Sin descripcion
0,953,3.7,Sin descripcion
3,3054,7.0,Fragil
0,1105,8.9,Fragil
1,263,5.1,Sin descripcion
0,214,10.7,Fragil
1,15,6.2,Fragil
4,3554,10.8,Sin descripcion
1,1425,5.7,Fragil
2,2341,7.0,Fragil
2,909,8.8,Sin descripcion
0,3165,2.6,Sin descripcion
2,931,7.7,Fragil
3,1850,9.3,Fragil
3,1591,8.5,Sin descripcion
1,1839,8.3,Sin descripcion
0,2838,5.1,Sin descripcion
1,2464,4.9,Sin descripcion
2,3344,5.1,Fragil
3,719,7.7,Fragil
1,3405,1.4,Fragil
3,3355,9.4,Fragil
3,3213,7.0,Sin descripcion
1,520,2.1,Fragil
1,2189,6.7,Sin descripcion
1,3442,2.9,Fragil
3,1713,2.0,Sin descripcion
2,1081,3.7,Fragil
2,592,3.9,Sin descripcion
2,757,9.3,Sin descripcion
3,570,4.1,Fragil
1,1836,6.6,Sin descripcion
0,2178,9.6,Sin descripcion
2,1215,8.0,Sin descripcion
0,3552,10.8,Sin descripcion
1,3066,5.0,Fragil
2,1616,1.6,Sin descripcion
0,125,6.7,Fragil
0,3115,6.8,Sin descripcion
2,2764,1.8,Sin descripcion
3,1627,8.1,Fragil
1,2140,2.6,Fragil
1,1872,9.8,Fragil
0,1060,10.9,Sin descripcion
1,79,5.3,Fragil
1,3696,4.6,Fragil
1,3726,7.5,Fragil
4,79,3.4,Fragil
1,2672,2.9,Sin descripcion
0,3231,5.1,Fragil
2,550,9.6,Fragil
0,779,8.7,Sin descripcion
3,626,3.8,Sin descripcion
2,93,8.3,Sin descripcion
2,3291,1.7,Sin descripcion
1,3672,1.8,Sin descripcion
2,31,8.1,Fragil
0,251,7.1,Fragil
1,3643,8.9,Sin descripcion
0,1562,8.6,Fragil
1,3649,3.2,Fragil
1,3397,3.1,Sin descripcion
0,1355,2.6,Sin descripcion
0,3629,1.8,Fragil
1,229,9.4,Sin descripcion
2,3243,5.1,Fragil
0,1977,7.9,Fragil
1,3712,8.7,Sin descripcion
2,241,8.0,Fragil
0,497,1.2,Sin descripcion
2,66,5.1,Fragil
0,2568,3.2,Sin descripcion
3,1770,2.0,Fragil
